"chrom","ss_start","ss_end","width","strand_structure","prom_seqnames","strand_promoter","prom_start","prom_end","anchor_seqnames","anchor_start","anchor_end","transcript_id","gene_name"
"chr16",86509393,86509419,26,"*","chr16","-",86507853,86510852,"chr16",86500000,86510000,"ENST00000662100.1","FENDRR"
"chr16",86509765,86509778,13,"*","chr16","-",86507853,86510852,"chr16",86500000,86510000,"ENST00000662100.1","FENDRR"
"chr16",86509839,86509857,18,"*","chr16","-",86507853,86510852,"chr16",86500000,86510000,"ENST00000662100.1","FENDRR"
"chr16",86507898,86507906,8,"*","chr16","-",86507878,86510877,"chr16",86500000,86510000,"ENST00000593604.2","FENDRR"
"chr16",86507923,86507930,7,"*","chr16","-",86507878,86510877,"chr16",86500000,86510000,"ENST00000593604.2","FENDRR"
"chr16",86508061,86508079,18,"*","chr16","-",86507878,86510877,"chr16",86500000,86510000,"ENST00000593604.2","FENDRR"
"chr16",86508657,86508680,23,"*","chr16","-",86507878,86510877,"chr16",86500000,86510000,"ENST00000593604.2","FENDRR"
"chr16",86508949,86508970,21,"*","chr16","-",86507878,86510877,"chr16",86500000,86510000,"ENST00000593604.2","FENDRR"
"chr16",86509169,86509191,22,"*","chr16","-",86507878,86510877,"chr16",86500000,86510000,"ENST00000593604.2","FENDRR"
"chr16",86509248,86509275,27,"*","chr16","-",86507878,86510877,"chr16",86500000,86510000,"ENST00000593604.2","FENDRR"
"chr16",86509285,86509312,27,"*","chr16","-",86507878,86510877,"chr16",86500000,86510000,"ENST00000593604.2","FENDRR"
"chr16",86509393,86509419,26,"*","chr16","-",86507878,86510877,"chr16",86500000,86510000,"ENST00000593604.2","FENDRR"
"chr16",86509765,86509778,13,"*","chr16","-",86507878,86510877,"chr16",86500000,86510000,"ENST00000593604.2","FENDRR"
"chr16",86509839,86509857,18,"*","chr16","-",86507878,86510877,"chr16",86500000,86510000,"ENST00000593604.2","FENDRR"
"chr16",86565830,86565848,18,"*","chr16","-",86565422,86568421,"chr16",86560000,86570000,"ENST00000809056.1","FOXC2-AS1"
"chr16",86566959,86566976,17,"*","chr16","-",86565422,86568421,"chr16",86560000,86570000,"ENST00000809056.1","FOXC2-AS1"
"chr16",86567025,86567042,17,"*","chr16","-",86565422,86568421,"chr16",86560000,86570000,"ENST00000809056.1","FOXC2-AS1"
"chr16",86567094,86567107,13,"*","chr16","-",86565422,86568421,"chr16",86560000,86570000,"ENST00000809056.1","FOXC2-AS1"
"chr16",86567134,86567153,19,"*","chr16","-",86565422,86568421,"chr16",86560000,86570000,"ENST00000809056.1","FOXC2-AS1"
"chr16",86567166,86567182,16,"*","chr16","-",86565422,86568421,"chr16",86560000,86570000,"ENST00000809056.1","FOXC2-AS1"
"chr16",86567293,86567313,20,"*","chr16","-",86565422,86568421,"chr16",86560000,86570000,"ENST00000809056.1","FOXC2-AS1"
"chr16",86567333,86567348,15,"*","chr16","-",86565422,86568421,"chr16",86560000,86570000,"ENST00000809056.1","FOXC2-AS1"
"chr16",86568205,86568225,20,"*","chr16","-",86565422,86568421,"chr16",86560000,86570000,"ENST00000809056.1","FOXC2-AS1"
"chr16",86568366,86568394,28,"*","chr16","-",86565422,86568421,"chr16",86560000,86570000,"ENST00000809056.1","FOXC2-AS1"
"chr16",86565830,86565848,18,"*","chr16","-",86565701,86568700,"chr16",86560000,86570000,"ENST00000809055.1","FOXC2-AS1"
"chr16",86566959,86566976,17,"*","chr16","-",86565701,86568700,"chr16",86560000,86570000,"ENST00000809055.1","FOXC2-AS1"
"chr16",86567025,86567042,17,"*","chr16","-",86565701,86568700,"chr16",86560000,86570000,"ENST00000809055.1","FOXC2-AS1"
"chr16",86567094,86567107,13,"*","chr16","-",86565701,86568700,"chr16",86560000,86570000,"ENST00000809055.1","FOXC2-AS1"
"chr16",86567134,86567153,19,"*","chr16","-",86565701,86568700,"chr16",86560000,86570000,"ENST00000809055.1","FOXC2-AS1"
"chr16",86567166,86567182,16,"*","chr16","-",86565701,86568700,"chr16",86560000,86570000,"ENST00000809055.1","FOXC2-AS1"
"chr16",86567293,86567313,20,"*","chr16","-",86565701,86568700,"chr16",86560000,86570000,"ENST00000809055.1","FOXC2-AS1"
"chr16",86567333,86567348,15,"*","chr16","-",86565701,86568700,"chr16",86560000,86570000,"ENST00000809055.1","FOXC2-AS1"
"chr16",86568205,86568225,20,"*","chr16","-",86565701,86568700,"chr16",86560000,86570000,"ENST00000809055.1","FOXC2-AS1"
"chr16",86568366,86568394,28,"*","chr16","-",86565701,86568700,"chr16",86560000,86570000,"ENST00000809055.1","FOXC2-AS1"
"chr16",86568469,86568484,15,"*","chr16","-",86565701,86568700,"chr16",86560000,86570000,"ENST00000809055.1","FOXC2-AS1"
"chr16",86566959,86566976,17,"*","chr16","-",86566844,86569843,"chr16",86560000,86570000,"ENST00000809050.1","FOXC2-AS1"
"chr16",86567025,86567042,17,"*","chr16","-",86566844,86569843,"chr16",86560000,86570000,"ENST00000809050.1","FOXC2-AS1"
"chr16",86567094,86567107,13,"*","chr16","-",86566844,86569843,"chr16",86560000,86570000,"ENST00000809050.1","FOXC2-AS1"
"chr16",86567134,86567153,19,"*","chr16","-",86566844,86569843,"chr16",86560000,86570000,"ENST00000809050.1","FOXC2-AS1"
"chr16",86567166,86567182,16,"*","chr16","-",86566844,86569843,"chr16",86560000,86570000,"ENST00000809050.1","FOXC2-AS1"
"chr16",86567293,86567313,20,"*","chr16","-",86566844,86569843,"chr16",86560000,86570000,"ENST00000809050.1","FOXC2-AS1"
"chr16",86567333,86567348,15,"*","chr16","-",86566844,86569843,"chr16",86560000,86570000,"ENST00000809050.1","FOXC2-AS1"
"chr16",86568205,86568225,20,"*","chr16","-",86566844,86569843,"chr16",86560000,86570000,"ENST00000809050.1","FOXC2-AS1"
"chr16",86568366,86568394,28,"*","chr16","-",86566844,86569843,"chr16",86560000,86570000,"ENST00000809050.1","FOXC2-AS1"
"chr16",86568469,86568484,15,"*","chr16","-",86566844,86569843,"chr16",86560000,86570000,"ENST00000809050.1","FOXC2-AS1"
"chr16",86568980,86568994,14,"*","chr16","-",86566844,86569843,"chr16",86560000,86570000,"ENST00000809050.1","FOXC2-AS1"
"chr16",86566959,86566976,17,"*","chr16","-",86566409,86569408,"chr16",86560000,86570000,"ENST00000809053.1","FOXC2-AS1"
"chr16",86567025,86567042,17,"*","chr16","-",86566409,86569408,"chr16",86560000,86570000,"ENST00000809053.1","FOXC2-AS1"
"chr16",86567094,86567107,13,"*","chr16","-",86566409,86569408,"chr16",86560000,86570000,"ENST00000809053.1","FOXC2-AS1"
"chr16",86567134,86567153,19,"*","chr16","-",86566409,86569408,"chr16",86560000,86570000,"ENST00000809053.1","FOXC2-AS1"
"chr16",86567166,86567182,16,"*","chr16","-",86566409,86569408,"chr16",86560000,86570000,"ENST00000809053.1","FOXC2-AS1"
"chr16",86567293,86567313,20,"*","chr16","-",86566409,86569408,"chr16",86560000,86570000,"ENST00000809053.1","FOXC2-AS1"
"chr16",86567333,86567348,15,"*","chr16","-",86566409,86569408,"chr16",86560000,86570000,"ENST00000809053.1","FOXC2-AS1"
"chr16",86568205,86568225,20,"*","chr16","-",86566409,86569408,"chr16",86560000,86570000,"ENST00000809053.1","FOXC2-AS1"
"chr16",86568366,86568394,28,"*","chr16","-",86566409,86569408,"chr16",86560000,86570000,"ENST00000809053.1","FOXC2-AS1"
"chr16",86568469,86568484,15,"*","chr16","-",86566409,86569408,"chr16",86560000,86570000,"ENST00000809053.1","FOXC2-AS1"
"chr16",86568980,86568994,14,"*","chr16","-",86566409,86569408,"chr16",86560000,86570000,"ENST00000809053.1","FOXC2-AS1"
"chr17",14300433,14300477,44,"*","chr17","+",14297501,14300500,"chr17",14300000,14320000,"ENST00000725501.1","ENSG00000294723"
"chr17",14300433,14300477,44,"*","chr17","+",14299081,14302080,"chr17",14300000,14320000,"ENST00000360954.3","HS3ST3B1"
"chr17",14300741,14300768,27,"*","chr17","+",14299081,14302080,"chr17",14300000,14320000,"ENST00000360954.3","HS3ST3B1"
"chr17",14301383,14301400,17,"*","chr17","+",14299081,14302080,"chr17",14300000,14320000,"ENST00000360954.3","HS3ST3B1"
"chr17",14301498,14301515,17,"*","chr17","+",14299081,14302080,"chr17",14300000,14320000,"ENST00000360954.3","HS3ST3B1"
"chr17",14301961,14301978,17,"*","chr17","+",14299081,14302080,"chr17",14300000,14320000,"ENST00000360954.3","HS3ST3B1"
"chr17",14301983,14302023,40,"*","chr17","+",14299081,14302080,"chr17",14300000,14320000,"ENST00000360954.3","HS3ST3B1"
"chr17",14301961,14301978,17,"*","chr17","+",14301854,14304853,"chr17",14300000,14320000,"ENST00000583262.1","ENSG00000266709"
"chr17",14301983,14302023,40,"*","chr17","+",14301854,14304853,"chr17",14300000,14320000,"ENST00000583262.1","ENSG00000266709"
"chr17",14302699,14302720,21,"*","chr17","+",14301854,14304853,"chr17",14300000,14320000,"ENST00000583262.1","ENSG00000266709"
"chr17",14302744,14302760,16,"*","chr17","+",14301854,14304853,"chr17",14300000,14320000,"ENST00000583262.1","ENSG00000266709"
"chr17",14304064,14304084,20,"*","chr17","+",14301854,14304853,"chr17",14300000,14320000,"ENST00000583262.1","ENSG00000266709"
"chr17",48023942,48023955,13,"*","chr17","+",48021607,48024606,"chr17",48020000,48040000,"ENST00000806715.1","ENSG00000304865"
"chr17",48527180,48527196,16,"*","chr17","+",48525048,48528047,"chr17",48500000,48640000,"ENST00000724000.1","ENSG00000294508"
"chr17",48543297,48543313,16,"*","chr17","+",48541314,48544313,"chr17",48500000,48640000,"ENST00000717407.1","HOXB-AS1"
"chr17",48543319,48543336,17,"*","chr17","+",48541314,48544313,"chr17",48500000,48640000,"ENST00000717407.1","HOXB-AS1"
"chr17",48543692,48543718,26,"*","chr17","+",48541314,48544313,"chr17",48500000,48640000,"ENST00000717407.1","HOXB-AS1"
"chr17",48543297,48543313,16,"*","chr17","+",48541381,48544380,"chr17",48500000,48640000,"ENST00000717408.1","HOXB-AS1"
"chr17",48543319,48543336,17,"*","chr17","+",48541381,48544380,"chr17",48500000,48640000,"ENST00000717408.1","HOXB-AS1"
"chr17",48543692,48543718,26,"*","chr17","+",48541381,48544380,"chr17",48500000,48640000,"ENST00000717408.1","HOXB-AS1"
"chr17",48543297,48543313,16,"*","chr17","+",48541956,48544955,"chr17",48500000,48640000,"ENST00000717411.1","HOXB-AS1"
"chr17",48543319,48543336,17,"*","chr17","+",48541956,48544955,"chr17",48500000,48640000,"ENST00000717411.1","HOXB-AS1"
"chr17",48543692,48543718,26,"*","chr17","+",48541956,48544955,"chr17",48500000,48640000,"ENST00000717411.1","HOXB-AS1"
"chr17",48543297,48543313,16,"*","chr17","+",48542319,48545318,"chr17",48500000,48640000,"ENST00000435312.6","HOXB-AS1"
"chr17",48543319,48543336,17,"*","chr17","+",48542319,48545318,"chr17",48500000,48640000,"ENST00000435312.6","HOXB-AS1"
"chr17",48543692,48543718,26,"*","chr17","+",48542319,48545318,"chr17",48500000,48640000,"ENST00000435312.6","HOXB-AS1"
"chr17",48543297,48543313,16,"*","chr17","+",48542509,48545508,"chr17",48500000,48640000,"ENST00000717432.1","HOXB-AS1"
"chr17",48543319,48543336,17,"*","chr17","+",48542509,48545508,"chr17",48500000,48640000,"ENST00000717432.1","HOXB-AS1"
"chr17",48543692,48543718,26,"*","chr17","+",48542509,48545508,"chr17",48500000,48640000,"ENST00000717432.1","HOXB-AS1"
"chr17",48543297,48543313,16,"*","chr17","+",48543172,48546171,"chr17",48500000,48640000,"ENST00000717434.1","HOXB-AS1"
"chr17",48543319,48543336,17,"*","chr17","+",48543172,48546171,"chr17",48500000,48640000,"ENST00000717434.1","HOXB-AS1"
"chr17",48543692,48543718,26,"*","chr17","+",48543172,48546171,"chr17",48500000,48640000,"ENST00000717434.1","HOXB-AS1"
"chr17",48550566,48550580,14,"*","chr17","+",48547630,48550629,"chr17",48500000,48640000,"ENST00000465846.6","HOXB-AS3"
"chr17",48555975,48555994,19,"*","chr17","+",48555262,48558261,"chr17",48500000,48640000,"ENST00000464382.2","HOXB-AS2"
"chr17",48592325,48592340,15,"*","chr17","+",48590260,48593259,"chr17",48500000,48640000,"ENST00000717436.1","HOXB-AS3"
"chr17",48597817,48597833,16,"*","chr17","+",48596725,48599724,"chr17",48500000,48640000,"ENST00000717476.1","HOXB-AS3"
"chr17",48598155,48598176,21,"*","chr17","+",48596725,48599724,"chr17",48500000,48640000,"ENST00000717476.1","HOXB-AS3"
"chr17",61410939,61410958,19,"*","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61411014,61411042,28,"*","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61411467,61411485,18,"*","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61411546,61411565,19,"*","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61411599,61411615,16,"*","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61411890,61411905,15,"*","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61412291,61412305,14,"*","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",79798767,79798788,21,"*","chr17","+",79798598,79801597,"chr17",79780000,79800000,"ENST00000570512.2","ENSG00000262768"
"chr17",79799427,79799442,15,"*","chr17","+",79798598,79801597,"chr17",79780000,79800000,"ENST00000570512.2","ENSG00000262768"
"chr17",14300433,14300477,44,"*","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14300741,14300768,27,"*","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14301383,14301400,17,"*","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14301498,14301515,17,"*","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14301961,14301978,17,"*","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14301983,14302023,40,"*","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14302699,14302720,21,"*","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14302744,14302760,16,"*","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14300433,14300477,44,"*","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14300741,14300768,27,"*","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14301383,14301400,17,"*","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14301498,14301515,17,"*","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14301961,14301978,17,"*","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14301983,14302023,40,"*","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14302699,14302720,21,"*","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14302744,14302760,16,"*","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",35432942,35432951,9,"*","chr17","-",35432146,35435145,"chr17",35420000,35470000,"ENST00000445092.6","SLFN12"
"chr17",35432942,35432951,9,"*","chr17","-",35431501,35434500,"chr17",35420000,35470000,"ENST00000304905.10","SLFN12"
"chr17",35432942,35432951,9,"*","chr17","-",35431501,35434500,"chr17",35420000,35470000,"ENST00000714254.1","SLFN12"
"chr17",35432942,35432951,9,"*","chr17","-",35431501,35434500,"chr17",35420000,35470000,"ENST00000714255.1","SLFN12"
"chr17",35432942,35432951,9,"*","chr17","-",35432250,35435249,"chr17",35420000,35470000,"ENST00000447040.7","SLFN12"
"chr17",35432942,35432951,9,"*","chr17","-",35432197,35435196,"chr17",35420000,35470000,"ENST00000394562.5","SLFN12"
"chr17",35432942,35432951,9,"*","chr17","-",35431532,35434531,"chr17",35420000,35470000,"ENST00000714256.1","SLFN12"
"chr17",35432942,35432951,9,"*","chr17","-",35432476,35435475,"chr17",35420000,35470000,"ENST00000714257.1","SLFN12"
"chr17",35432942,35432951,9,"*","chr17","-",35432284,35435283,"chr17",35420000,35470000,"ENST00000452764.3","SLFN12"
"chr17",35445523,35445532,9,"*","chr17","-",35445011,35448010,"chr17",35420000,35470000,"ENST00000533791.5","SLFN13"
"chr17",35460761,35460777,16,"*","chr17","-",35459551,35462550,"chr17",35420000,35470000,"ENST00000588022.1","ENSG00000267312"
"chr17",48037566,48037585,19,"*","chr17","-",48036798,48039797,"chr17",48020000,48040000,"ENST00000621465.5","COPZ2"
"chr17",48037643,48037662,19,"*","chr17","-",48036798,48039797,"chr17",48020000,48040000,"ENST00000621465.5","COPZ2"
"chr17",48037748,48037756,8,"*","chr17","-",48036798,48039797,"chr17",48020000,48040000,"ENST00000621465.5","COPZ2"
"chr17",48037859,48037876,17,"*","chr17","-",48036798,48039797,"chr17",48020000,48040000,"ENST00000621465.5","COPZ2"
"chr17",48037566,48037585,19,"*","chr17","-",48036248,48039247,"chr17",48020000,48040000,"ENST00000385212.3","MIR152"
"chr17",48037643,48037662,19,"*","chr17","-",48036248,48039247,"chr17",48020000,48040000,"ENST00000385212.3","MIR152"
"chr17",48037748,48037756,8,"*","chr17","-",48036248,48039247,"chr17",48020000,48040000,"ENST00000385212.3","MIR152"
"chr17",48037859,48037876,17,"*","chr17","-",48036248,48039247,"chr17",48020000,48040000,"ENST00000385212.3","MIR152"
"chr17",48527180,48527196,16,"*","chr17","-",48526504,48529503,"chr17",48500000,48640000,"ENST00000724104.1","ENSG00000294524"
"chr17",48528777,48528793,16,"*","chr17","-",48526504,48529503,"chr17",48500000,48640000,"ENST00000724104.1","ENSG00000294524"
"chr17",48527180,48527196,16,"*","chr17","-",48526652,48529651,"chr17",48500000,48640000,"ENST00000724106.1","ENSG00000294524"
"chr17",48528777,48528793,16,"*","chr17","-",48526652,48529651,"chr17",48500000,48640000,"ENST00000724106.1","ENSG00000294524"
"chr17",48554729,48554739,10,"*","chr17","-",48552923,48555922,"chr17",48500000,48640000,"ENST00000470495.1","HOXB3"
"chr17",48574499,48574515,16,"*","chr17","-",48573488,48576487,"chr17",48500000,48640000,"ENST00000311626.8","HOXB3"
"chr17",48576108,48576121,13,"*","chr17","-",48573488,48576487,"chr17",48500000,48640000,"ENST00000311626.8","HOXB3"
"chr17",48574499,48574515,16,"*","chr17","-",48573024,48576023,"chr17",48500000,48640000,"ENST00000490677.1","HOXB3"
"chr17",48581991,48582008,17,"*","chr17","-",48581623,48584622,"chr17",48500000,48640000,"ENST00000489475.5","HOXB3"
"chr17",48582268,48582285,17,"*","chr17","-",48581623,48584622,"chr17",48500000,48640000,"ENST00000489475.5","HOXB3"
"chr17",48582324,48582341,17,"*","chr17","-",48581623,48584622,"chr17",48500000,48640000,"ENST00000489475.5","HOXB3"
"chr17",48578644,48578662,18,"*","chr17","-",48578358,48581357,"chr17",48500000,48640000,"ENST00000465120.3","HOXB3"
"chr17",48578979,48578994,15,"*","chr17","-",48578358,48581357,"chr17",48500000,48640000,"ENST00000465120.3","HOXB3"
"chr17",48577844,48577875,31,"*","chr17","-",48577351,48580350,"chr17",48500000,48640000,"ENST00000332503.6","HOXB4"
"chr17",48578135,48578159,24,"*","chr17","-",48577351,48580350,"chr17",48500000,48640000,"ENST00000332503.6","HOXB4"
"chr17",48578644,48578662,18,"*","chr17","-",48577351,48580350,"chr17",48500000,48640000,"ENST00000332503.6","HOXB4"
"chr17",48578979,48578994,15,"*","chr17","-",48577351,48580350,"chr17",48500000,48640000,"ENST00000332503.6","HOXB4"
"chr17",48581991,48582008,17,"*","chr17","-",48581260,48584259,"chr17",48500000,48640000,"ENST00000548801.1","ENSG00000257178"
"chr17",48582268,48582285,17,"*","chr17","-",48581260,48584259,"chr17",48500000,48640000,"ENST00000548801.1","ENSG00000257178"
"chr17",48582324,48582341,17,"*","chr17","-",48581260,48584259,"chr17",48500000,48640000,"ENST00000548801.1","ENSG00000257178"
"chr17",48578979,48578994,15,"*","chr17","-",48578948,48581947,"chr17",48500000,48640000,"ENST00000385043.1","MIR10A"
"chr17",48593440,48593471,31,"*","chr17","-",48592780,48595779,"chr17",48500000,48640000,"ENST00000239151.6","HOXB5"
"chr17",48594062,48594078,16,"*","chr17","-",48592780,48595779,"chr17",48500000,48640000,"ENST00000239151.6","HOXB5"
"chr17",48610643,48610660,17,"*","chr17","-",48610018,48613017,"chr17",48500000,48640000,"ENST00000239165.9","HOXB7"
"chr17",48611048,48611063,15,"*","chr17","-",48610018,48613017,"chr17",48500000,48640000,"ENST00000239165.9","HOXB7"
"chr17",48611713,48611727,14,"*","chr17","-",48610018,48613017,"chr17",48500000,48640000,"ENST00000239165.9","HOXB7"
"chr17",48612527,48612545,18,"*","chr17","-",48610018,48613017,"chr17",48500000,48640000,"ENST00000239165.9","HOXB7"
"chr17",48614280,48614296,16,"*","chr17","-",48614293,48617292,"chr17",48500000,48640000,"ENST00000239144.5","HOXB8"
"chr17",48615502,48615527,25,"*","chr17","-",48614293,48617292,"chr17",48500000,48640000,"ENST00000239144.5","HOXB8"
"chr17",48615535,48615548,13,"*","chr17","-",48614293,48617292,"chr17",48500000,48640000,"ENST00000239144.5","HOXB8"
"chr17",48614280,48614296,16,"*","chr17","-",48613705,48616704,"chr17",48500000,48640000,"ENST00000576562.1","HOXB8"
"chr17",48615502,48615527,25,"*","chr17","-",48613705,48616704,"chr17",48500000,48640000,"ENST00000576562.1","HOXB8"
"chr17",48615535,48615548,13,"*","chr17","-",48613705,48616704,"chr17",48500000,48640000,"ENST00000576562.1","HOXB8"
"chr17",48626053,48626074,21,"*","chr17","-",48625359,48628358,"chr17",48500000,48640000,"ENST00000311177.7","HOXB9"
"chr17",48626305,48626328,23,"*","chr17","-",48625359,48628358,"chr17",48500000,48640000,"ENST00000311177.7","HOXB9"
"chr17",48633969,48633982,13,"*","chr17","-",48631560,48634559,"chr17",48500000,48640000,"ENST00000388006.1","MIR196A1"
"chr17",48638434,48638442,8,"*","chr17","-",48638399,48641398,"chr17",48500000,48640000,"ENST00000425510.2","LINC03057"
"chr17",79796651,79796670,19,"*","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79797233,79797250,17,"*","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79797353,79797372,19,"*","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79797630,79797644,14,"*","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79798229,79798244,15,"*","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79798347,79798363,16,"*","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79798405,79798435,30,"*","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79798767,79798788,21,"*","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr18",3449368,3449391,23,"*","chr18","+",3447651,3450650,"chr18",3440000,3450000,"ENST00000405385.7","TGIF1"
"chr18",3449609,3449631,22,"*","chr18","+",3447651,3450650,"chr18",3440000,3450000,"ENST00000405385.7","TGIF1"
"chr18",3449944,3449961,17,"*","chr18","+",3447651,3450650,"chr18",3440000,3450000,"ENST00000405385.7","TGIF1"
"chr18",3449994,3450009,15,"*","chr18","+",3447651,3450650,"chr18",3440000,3450000,"ENST00000405385.7","TGIF1"
"chr18",3449368,3449391,23,"*","chr18","+",3447882,3450881,"chr18",3440000,3450000,"ENST00000407501.6","TGIF1"
"chr18",3449609,3449631,22,"*","chr18","+",3447882,3450881,"chr18",3440000,3450000,"ENST00000407501.6","TGIF1"
"chr18",3449944,3449961,17,"*","chr18","+",3447882,3450881,"chr18",3440000,3450000,"ENST00000407501.6","TGIF1"
"chr18",3449994,3450009,15,"*","chr18","+",3447882,3450881,"chr18",3440000,3450000,"ENST00000407501.6","TGIF1"
"chr18",3449368,3449391,23,"*","chr18","+",3448172,3451171,"chr18",3440000,3450000,"ENST00000343820.10","TGIF1"
"chr18",3449609,3449631,22,"*","chr18","+",3448172,3451171,"chr18",3440000,3450000,"ENST00000343820.10","TGIF1"
"chr18",3449944,3449961,17,"*","chr18","+",3448172,3451171,"chr18",3440000,3450000,"ENST00000343820.10","TGIF1"
"chr18",3449994,3450009,15,"*","chr18","+",3448172,3451171,"chr18",3440000,3450000,"ENST00000343820.10","TGIF1"
"chr18",3449368,3449391,23,"*","chr18","+",3448177,3451176,"chr18",3440000,3450000,"ENST00000551402.1","TGIF1"
"chr18",3449609,3449631,22,"*","chr18","+",3448177,3451176,"chr18",3440000,3450000,"ENST00000551402.1","TGIF1"
"chr18",3449944,3449961,17,"*","chr18","+",3448177,3451176,"chr18",3440000,3450000,"ENST00000551402.1","TGIF1"
"chr18",3449994,3450009,15,"*","chr18","+",3448177,3451176,"chr18",3440000,3450000,"ENST00000551402.1","TGIF1"
"chr18",3449368,3449391,23,"*","chr18","+",3448212,3451211,"chr18",3440000,3450000,"ENST00000577543.5","TGIF1"
"chr18",3449609,3449631,22,"*","chr18","+",3448212,3451211,"chr18",3440000,3450000,"ENST00000577543.5","TGIF1"
"chr18",3449944,3449961,17,"*","chr18","+",3448212,3451211,"chr18",3440000,3450000,"ENST00000577543.5","TGIF1"
"chr18",3449994,3450009,15,"*","chr18","+",3448212,3451211,"chr18",3440000,3450000,"ENST00000577543.5","TGIF1"
"chr18",3449609,3449631,22,"*","chr18","+",3449593,3452592,"chr18",3440000,3450000,"ENST00000551541.5","TGIF1"
"chr18",3449944,3449961,17,"*","chr18","+",3449593,3452592,"chr18",3440000,3450000,"ENST00000551541.5","TGIF1"
"chr18",3449994,3450009,15,"*","chr18","+",3449593,3452592,"chr18",3440000,3450000,"ENST00000551541.5","TGIF1"
"chr18",3449944,3449961,17,"*","chr18","+",3449670,3452669,"chr18",3440000,3450000,"ENST00000345133.9","TGIF1"
"chr18",3449994,3450009,15,"*","chr18","+",3449670,3452669,"chr18",3440000,3450000,"ENST00000345133.9","TGIF1"
"chr18",3449944,3449961,17,"*","chr18","+",3449677,3452676,"chr18",3440000,3450000,"ENST00000330513.10","TGIF1"
"chr18",3449994,3450009,15,"*","chr18","+",3449677,3452676,"chr18",3440000,3450000,"ENST00000330513.10","TGIF1"
"chr18",22164722,22164736,14,"*","chr18","+",22162663,22165662,"chr18",22160000,22170000,"ENST00000781031.1","ENSG00000301707"
"chr18",22165214,22165229,15,"*","chr18","+",22162663,22165662,"chr18",22160000,22170000,"ENST00000781031.1","ENSG00000301707"
"chr18",22168435,22168451,16,"*","chr18","+",22167589,22170588,"chr18",22160000,22170000,"ENST00000269216.10","GATA6"
"chr18",22169112,22169141,29,"*","chr18","+",22167589,22170588,"chr18",22160000,22170000,"ENST00000269216.10","GATA6"
"chr18",22169285,22169305,20,"*","chr18","+",22167589,22170588,"chr18",22160000,22170000,"ENST00000269216.10","GATA6"
