"chrom","ss_start","ss_end","width","strand_structure","prom_seqnames","strand_promoter","prom_start","prom_end","anchor_seqnames","anchor_start","anchor_end","transcript_id","gene_name"
"chr17",48544724,48544753,29,"+","chr17","+",48543172,48546171,"chr17",48500000,48640000,"ENST00000717434.1","HOXB-AS1"
"chr17",48550414,48550462,48,"+","chr17","+",48547630,48550629,"chr17",48500000,48640000,"ENST00000465846.6","HOXB-AS3"
"chr17",48550497,48550540,43,"+","chr17","+",48547630,48550629,"chr17",48500000,48640000,"ENST00000465846.6","HOXB-AS3"
"chr17",48555775,48555805,30,"+","chr17","+",48555262,48558261,"chr17",48500000,48640000,"ENST00000464382.2","HOXB-AS2"
"chr17",48592138,48592171,33,"+","chr17","+",48590260,48593259,"chr17",48500000,48640000,"ENST00000717436.1","HOXB-AS3"
"chr17",48592187,48592215,28,"+","chr17","+",48590260,48593259,"chr17",48500000,48640000,"ENST00000717436.1","HOXB-AS3"
"chr17",48592504,48592534,30,"+","chr17","+",48590260,48593259,"chr17",48500000,48640000,"ENST00000717436.1","HOXB-AS3"
"chr17",48597683,48597709,26,"+","chr17","+",48596725,48599724,"chr17",48500000,48640000,"ENST00000717476.1","HOXB-AS3"
"chr17",48597841,48597879,38,"+","chr17","+",48596725,48599724,"chr17",48500000,48640000,"ENST00000717476.1","HOXB-AS3"
"chr17",48598117,48598159,42,"+","chr17","+",48596725,48599724,"chr17",48500000,48640000,"ENST00000717476.1","HOXB-AS3"
"chr17",48626696,48626733,37,"+","chr17","+",48626675,48629674,"chr17",48500000,48640000,"ENST00000480386.1","HOXB-AS4"
"chr17",48626803,48626819,16,"+","chr17","+",48626675,48629674,"chr17",48500000,48640000,"ENST00000480386.1","HOXB-AS4"
"chr17",61410437,61410468,31,"+","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61411002,61411050,48,"+","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61411054,61411072,18,"+","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61411120,61411146,26,"+","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61411555,61411599,44,"+","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61411873,61411897,24,"+","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61412241,61412276,35,"+","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",61412712,61412758,46,"+","chr17","+",61409751,61412750,"chr17",61410000,61430000,"ENST00000623772.1","LINC02875"
"chr17",79799342,79799379,37,"+","chr17","+",79798598,79801597,"chr17",79780000,79800000,"ENST00000570512.2","ENSG00000262768"
"chr17",14300841,14300871,30,"-","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14300892,14300935,43,"-","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14301241,14301281,40,"-","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14301559,14301595,36,"-","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14301770,14301808,38,"-","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14301862,14301890,28,"-","chr17","-",14299808,14302807,"chr17",14300000,14320000,"ENST00000725300.1","ENSG00000294706"
"chr17",14300841,14300871,30,"-","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14300892,14300935,43,"-","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14301241,14301281,40,"-","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14301559,14301595,36,"-","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14301770,14301808,38,"-","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",14301862,14301890,28,"-","chr17","-",14300106,14303105,"chr17",14300000,14320000,"ENST00000725301.1","ENSG00000294706"
"chr17",35448442,35448471,29,"-","chr17","-",35447767,35450766,"chr17",35420000,35470000,"ENST00000285013.11","SLFN13"
"chr17",35449373,35449392,19,"-","chr17","-",35447767,35450766,"chr17",35420000,35470000,"ENST00000285013.11","SLFN13"
"chr17",35449452,35449523,71,"-","chr17","-",35447767,35450766,"chr17",35420000,35470000,"ENST00000285013.11","SLFN13"
"chr17",35448442,35448471,29,"-","chr17","-",35447783,35450782,"chr17",35420000,35470000,"ENST00000526861.5","SLFN13"
"chr17",35449373,35449392,19,"-","chr17","-",35447783,35450782,"chr17",35420000,35470000,"ENST00000526861.5","SLFN13"
"chr17",35449452,35449523,71,"-","chr17","-",35447783,35450782,"chr17",35420000,35470000,"ENST00000526861.5","SLFN13"
"chr17",35448442,35448471,29,"-","chr17","-",35446395,35449394,"chr17",35420000,35470000,"ENST00000542635.5","SLFN13"
"chr17",35449373,35449392,19,"-","chr17","-",35446395,35449394,"chr17",35420000,35470000,"ENST00000542635.5","SLFN13"
"chr17",35448442,35448471,29,"-","chr17","-",35447765,35450764,"chr17",35420000,35470000,"ENST00000534689.5","SLFN13"
"chr17",35449373,35449392,19,"-","chr17","-",35447765,35450764,"chr17",35420000,35470000,"ENST00000534689.5","SLFN13"
"chr17",35449452,35449523,71,"-","chr17","-",35447765,35450764,"chr17",35420000,35470000,"ENST00000534689.5","SLFN13"
"chr17",35460410,35460440,30,"-","chr17","-",35459551,35462550,"chr17",35420000,35470000,"ENST00000588022.1","ENSG00000267312"
"chr17",35460665,35460686,21,"-","chr17","-",35459551,35462550,"chr17",35420000,35470000,"ENST00000588022.1","ENSG00000267312"
"chr17",35460707,35460737,30,"-","chr17","-",35459551,35462550,"chr17",35420000,35470000,"ENST00000588022.1","ENSG00000267312"
"chr17",48037309,48037356,47,"-","chr17","-",48036798,48039797,"chr17",48020000,48040000,"ENST00000621465.5","COPZ2"
"chr17",48037404,48037444,40,"-","chr17","-",48036798,48039797,"chr17",48020000,48040000,"ENST00000621465.5","COPZ2"
"chr17",48037597,48037687,90,"-","chr17","-",48036798,48039797,"chr17",48020000,48040000,"ENST00000621465.5","COPZ2"
"chr17",48037709,48037742,33,"-","chr17","-",48036798,48039797,"chr17",48020000,48040000,"ENST00000621465.5","COPZ2"
"chr17",48037831,48037860,29,"-","chr17","-",48036798,48039797,"chr17",48020000,48040000,"ENST00000621465.5","COPZ2"
"chr17",48037910,48037953,43,"-","chr17","-",48036798,48039797,"chr17",48020000,48040000,"ENST00000621465.5","COPZ2"
"chr17",48037309,48037356,47,"-","chr17","-",48036248,48039247,"chr17",48020000,48040000,"ENST00000385212.3","MIR152"
"chr17",48037404,48037444,40,"-","chr17","-",48036248,48039247,"chr17",48020000,48040000,"ENST00000385212.3","MIR152"
"chr17",48037597,48037687,90,"-","chr17","-",48036248,48039247,"chr17",48020000,48040000,"ENST00000385212.3","MIR152"
"chr17",48037709,48037742,33,"-","chr17","-",48036248,48039247,"chr17",48020000,48040000,"ENST00000385212.3","MIR152"
"chr17",48037831,48037860,29,"-","chr17","-",48036248,48039247,"chr17",48020000,48040000,"ENST00000385212.3","MIR152"
"chr17",48037910,48037953,43,"-","chr17","-",48036248,48039247,"chr17",48020000,48040000,"ENST00000385212.3","MIR152"
"chr17",48526948,48526984,36,"-","chr17","-",48526504,48529503,"chr17",48500000,48640000,"ENST00000724104.1","ENSG00000294524"
"chr17",48527094,48527140,46,"-","chr17","-",48526504,48529503,"chr17",48500000,48640000,"ENST00000724104.1","ENSG00000294524"
"chr17",48527275,48527318,43,"-","chr17","-",48526504,48529503,"chr17",48500000,48640000,"ENST00000724104.1","ENSG00000294524"
"chr17",48527349,48527389,40,"-","chr17","-",48526504,48529503,"chr17",48500000,48640000,"ENST00000724104.1","ENSG00000294524"
"chr17",48526948,48526984,36,"-","chr17","-",48526652,48529651,"chr17",48500000,48640000,"ENST00000724106.1","ENSG00000294524"
"chr17",48527094,48527140,46,"-","chr17","-",48526652,48529651,"chr17",48500000,48640000,"ENST00000724106.1","ENSG00000294524"
"chr17",48527275,48527318,43,"-","chr17","-",48526652,48529651,"chr17",48500000,48640000,"ENST00000724106.1","ENSG00000294524"
"chr17",48527349,48527389,40,"-","chr17","-",48526652,48529651,"chr17",48500000,48640000,"ENST00000724106.1","ENSG00000294524"
"chr17",48530511,48530543,32,"-","chr17","-",48530012,48533011,"chr17",48500000,48640000,"ENST00000239174.7","HOXB1"
"chr17",48530511,48530543,32,"-","chr17","-",48529911,48532910,"chr17",48500000,48640000,"ENST00000577092.1","HOXB1"
"chr17",48544472,48544505,33,"-","chr17","-",48544110,48547109,"chr17",48500000,48640000,"ENST00000330070.6","HOXB2"
"chr17",48555662,48555688,26,"-","chr17","-",48552923,48555922,"chr17",48500000,48640000,"ENST00000470495.1","HOXB3"
"chr17",48590197,48590217,20,"-","chr17","-",48589242,48592241,"chr17",48500000,48640000,"ENST00000498678.6","HOXB3"
"chr17",48590197,48590217,20,"-","chr17","-",48589242,48592241,"chr17",48500000,48640000,"ENST00000472863.5","HOXB3"
"chr17",48590197,48590217,20,"-","chr17","-",48589239,48592238,"chr17",48500000,48640000,"ENST00000460160.5","HOXB3"
"chr17",48581816,48581862,46,"-","chr17","-",48581623,48584622,"chr17",48500000,48640000,"ENST00000489475.5","HOXB3"
"chr17",48582092,48582118,26,"-","chr17","-",48581623,48584622,"chr17",48500000,48640000,"ENST00000489475.5","HOXB3"
"chr17",48582259,48582329,70,"-","chr17","-",48581623,48584622,"chr17",48500000,48640000,"ENST00000489475.5","HOXB3"
"chr17",48590197,48590217,20,"-","chr17","-",48589236,48592235,"chr17",48500000,48640000,"ENST00000476342.1","HOXB3"
"chr17",48578527,48578557,30,"-","chr17","-",48578358,48581357,"chr17",48500000,48640000,"ENST00000465120.3","HOXB3"
"chr17",48578776,48578803,27,"-","chr17","-",48578358,48581357,"chr17",48500000,48640000,"ENST00000465120.3","HOXB3"
"chr17",48578527,48578557,30,"-","chr17","-",48577351,48580350,"chr17",48500000,48640000,"ENST00000332503.6","HOXB4"
"chr17",48578776,48578803,27,"-","chr17","-",48577351,48580350,"chr17",48500000,48640000,"ENST00000332503.6","HOXB4"
"chr17",48581544,48581565,21,"-","chr17","-",48581260,48584259,"chr17",48500000,48640000,"ENST00000548801.1","ENSG00000257178"
"chr17",48581816,48581862,46,"-","chr17","-",48581260,48584259,"chr17",48500000,48640000,"ENST00000548801.1","ENSG00000257178"
"chr17",48582092,48582118,26,"-","chr17","-",48581260,48584259,"chr17",48500000,48640000,"ENST00000548801.1","ENSG00000257178"
"chr17",48582259,48582329,70,"-","chr17","-",48581260,48584259,"chr17",48500000,48640000,"ENST00000548801.1","ENSG00000257178"
"chr17",48581544,48581565,21,"-","chr17","-",48578948,48581947,"chr17",48500000,48640000,"ENST00000385043.1","MIR10A"
"chr17",48581816,48581862,46,"-","chr17","-",48578948,48581947,"chr17",48500000,48640000,"ENST00000385043.1","MIR10A"
"chr17",48606094,48606115,21,"-","chr17","-",48603987,48606986,"chr17",48500000,48640000,"ENST00000225648.4","HOXB6"
"chr17",48606094,48606115,21,"-","chr17","-",48603993,48606992,"chr17",48500000,48640000,"ENST00000484302.3","HOXB6"
"chr17",48610706,48610751,45,"-","chr17","-",48610018,48613017,"chr17",48500000,48640000,"ENST00000239165.9","HOXB7"
"chr17",48611961,48611978,17,"-","chr17","-",48610018,48613017,"chr17",48500000,48640000,"ENST00000239165.9","HOXB7"
"chr17",48612168,48612239,71,"-","chr17","-",48610018,48613017,"chr17",48500000,48640000,"ENST00000239165.9","HOXB7"
"chr17",48614212,48614267,55,"-","chr17","-",48613705,48616704,"chr17",48500000,48640000,"ENST00000576562.1","HOXB8"
"chr17",48625327,48625361,34,"-","chr17","-",48625359,48628358,"chr17",48500000,48640000,"ENST00000311177.7","HOXB9"
"chr17",48625391,48625427,36,"-","chr17","-",48625359,48628358,"chr17",48500000,48640000,"ENST00000311177.7","HOXB9"
"chr17",48625492,48625527,35,"-","chr17","-",48625359,48628358,"chr17",48500000,48640000,"ENST00000311177.7","HOXB9"
"chr17",48625591,48625637,46,"-","chr17","-",48625359,48628358,"chr17",48500000,48640000,"ENST00000311177.7","HOXB9"
"chr17",48625692,48625707,15,"-","chr17","-",48625359,48628358,"chr17",48500000,48640000,"ENST00000311177.7","HOXB9"
"chr17",48625914,48625943,29,"-","chr17","-",48625359,48628358,"chr17",48500000,48640000,"ENST00000311177.7","HOXB9"
"chr17",48626652,48626685,33,"-","chr17","-",48625359,48628358,"chr17",48500000,48640000,"ENST00000311177.7","HOXB9"
"chr17",48627770,48627813,43,"-","chr17","-",48625359,48628358,"chr17",48500000,48640000,"ENST00000311177.7","HOXB9"
"chr17",48633580,48633604,24,"-","chr17","-",48631560,48634559,"chr17",48500000,48640000,"ENST00000388006.1","MIR196A1"
"chr17",48633664,48633689,25,"-","chr17","-",48631560,48634559,"chr17",48500000,48640000,"ENST00000388006.1","MIR196A1"
"chr17",48633891,48633931,40,"-","chr17","-",48631560,48634559,"chr17",48500000,48640000,"ENST00000388006.1","MIR196A1"
"chr17",49013364,49013388,24,"-","chr17","-",49012761,49015760,"chr17",49000000,49020000,"ENST00000766702.1","ENSG00000251461"
"chr17",49013418,49013444,26,"-","chr17","-",49012761,49015760,"chr17",49000000,49020000,"ENST00000766702.1","ENSG00000251461"
"chr17",49013486,49013548,62,"-","chr17","-",49012761,49015760,"chr17",49000000,49020000,"ENST00000766702.1","ENSG00000251461"
"chr17",49013594,49013635,41,"-","chr17","-",49012761,49015760,"chr17",49000000,49020000,"ENST00000766702.1","ENSG00000251461"
"chr17",49013771,49013848,77,"-","chr17","-",49012761,49015760,"chr17",49000000,49020000,"ENST00000766702.1","ENSG00000251461"
"chr17",49014134,49014172,38,"-","chr17","-",49012761,49015760,"chr17",49000000,49020000,"ENST00000766702.1","ENSG00000251461"
"chr17",49014198,49014342,144,"-","chr17","-",49012761,49015760,"chr17",49000000,49020000,"ENST00000766702.1","ENSG00000251461"
"chr17",49015383,49015430,47,"-","chr17","-",49012761,49015760,"chr17",49000000,49020000,"ENST00000766702.1","ENSG00000251461"
"chr17",49013486,49013548,62,"-","chr17","-",49013502,49016501,"chr17",49000000,49020000,"ENST00000766704.1","ENSG00000251461"
"chr17",49013594,49013635,41,"-","chr17","-",49013502,49016501,"chr17",49000000,49020000,"ENST00000766704.1","ENSG00000251461"
"chr17",49013771,49013848,77,"-","chr17","-",49013502,49016501,"chr17",49000000,49020000,"ENST00000766704.1","ENSG00000251461"
"chr17",49014134,49014172,38,"-","chr17","-",49013502,49016501,"chr17",49000000,49020000,"ENST00000766704.1","ENSG00000251461"
"chr17",49014198,49014342,144,"-","chr17","-",49013502,49016501,"chr17",49000000,49020000,"ENST00000766704.1","ENSG00000251461"
"chr17",49015383,49015430,47,"-","chr17","-",49013502,49016501,"chr17",49000000,49020000,"ENST00000766704.1","ENSG00000251461"
"chr17",79796970,79797019,49,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79797098,79797191,93,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79797261,79797293,32,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79797453,79797520,67,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79797573,79797638,65,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79797729,79797754,25,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79797785,79797810,25,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79797861,79797888,27,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79797962,79797994,32,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79798022,79798130,108,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79798212,79798250,38,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79798509,79798524,15,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr17",79798832,79798858,26,"-","chr17","-",79796078,79799077,"chr17",79780000,79800000,"ENST00000269385.9","CBX8"
"chr18",3449329,3449359,30,"+","chr18","+",3447651,3450650,"chr18",3440000,3450000,"ENST00000405385.7","TGIF1"
"chr18",3449773,3449814,41,"+","chr18","+",3447651,3450650,"chr18",3440000,3450000,"ENST00000405385.7","TGIF1"
"chr18",3449927,3449945,18,"+","chr18","+",3447651,3450650,"chr18",3440000,3450000,"ENST00000405385.7","TGIF1"
"chr18",3449329,3449359,30,"+","chr18","+",3447882,3450881,"chr18",3440000,3450000,"ENST00000407501.6","TGIF1"
"chr18",3449773,3449814,41,"+","chr18","+",3447882,3450881,"chr18",3440000,3450000,"ENST00000407501.6","TGIF1"
"chr18",3449927,3449945,18,"+","chr18","+",3447882,3450881,"chr18",3440000,3450000,"ENST00000407501.6","TGIF1"
"chr18",3449329,3449359,30,"+","chr18","+",3448172,3451171,"chr18",3440000,3450000,"ENST00000343820.10","TGIF1"
"chr18",3449773,3449814,41,"+","chr18","+",3448172,3451171,"chr18",3440000,3450000,"ENST00000343820.10","TGIF1"
"chr18",3449927,3449945,18,"+","chr18","+",3448172,3451171,"chr18",3440000,3450000,"ENST00000343820.10","TGIF1"
"chr18",3449329,3449359,30,"+","chr18","+",3448177,3451176,"chr18",3440000,3450000,"ENST00000551402.1","TGIF1"
"chr18",3449773,3449814,41,"+","chr18","+",3448177,3451176,"chr18",3440000,3450000,"ENST00000551402.1","TGIF1"
"chr18",3449927,3449945,18,"+","chr18","+",3448177,3451176,"chr18",3440000,3450000,"ENST00000551402.1","TGIF1"
"chr18",3449329,3449359,30,"+","chr18","+",3448212,3451211,"chr18",3440000,3450000,"ENST00000577543.5","TGIF1"
"chr18",3449773,3449814,41,"+","chr18","+",3448212,3451211,"chr18",3440000,3450000,"ENST00000577543.5","TGIF1"
"chr18",3449927,3449945,18,"+","chr18","+",3448212,3451211,"chr18",3440000,3450000,"ENST00000577543.5","TGIF1"
"chr18",3449773,3449814,41,"+","chr18","+",3449593,3452592,"chr18",3440000,3450000,"ENST00000551541.5","TGIF1"
"chr18",3449927,3449945,18,"+","chr18","+",3449593,3452592,"chr18",3440000,3450000,"ENST00000551541.5","TGIF1"
"chr18",3449773,3449814,41,"+","chr18","+",3449670,3452669,"chr18",3440000,3450000,"ENST00000345133.9","TGIF1"
"chr18",3449927,3449945,18,"+","chr18","+",3449670,3452669,"chr18",3440000,3450000,"ENST00000345133.9","TGIF1"
"chr18",3449773,3449814,41,"+","chr18","+",3449677,3452676,"chr18",3440000,3450000,"ENST00000330513.10","TGIF1"
"chr18",3449927,3449945,18,"+","chr18","+",3449677,3452676,"chr18",3440000,3450000,"ENST00000330513.10","TGIF1"
"chr18",22165167,22165208,41,"+","chr18","+",22162663,22165662,"chr18",22160000,22170000,"ENST00000781031.1","ENSG00000301707"
"chr18",22165461,22165490,29,"+","chr18","+",22162663,22165662,"chr18",22160000,22170000,"ENST00000781031.1","ENSG00000301707"
"chr18",22167639,22167668,29,"+","chr18","+",22167589,22170588,"chr18",22160000,22170000,"ENST00000269216.10","GATA6"
"chr18",22168556,22168597,41,"+","chr18","+",22167589,22170588,"chr18",22160000,22170000,"ENST00000269216.10","GATA6"
"chr18",22169137,22169175,38,"+","chr18","+",22167589,22170588,"chr18",22160000,22170000,"ENST00000269216.10","GATA6"
"chr18",22169137,22169175,38,"+","chr18","+",22168933,22171932,"chr18",22160000,22170000,"ENST00000581694.1","GATA6"
"chr18",59899803,59899824,21,"+","chr18","+",59897996,59900995,"chr18",59890000,59900000,"ENST00000316660.7","PMAIP1"
"chr18",59899888,59899919,31,"+","chr18","+",59897996,59900995,"chr18",59890000,59900000,"ENST00000316660.7","PMAIP1"
"chr18",59899803,59899824,21,"+","chr18","+",59898016,59901015,"chr18",59890000,59900000,"ENST00000269518.9","PMAIP1"
"chr18",59899888,59899919,31,"+","chr18","+",59898016,59901015,"chr18",59890000,59900000,"ENST00000269518.9","PMAIP1"
"chr18",3448247,3448297,50,"-","chr18","-",3447127,3450126,"chr18",3440000,3450000,"ENST00000790189.1","ENSG00000302876"
"chr18",3448357,3448417,60,"-","chr18","-",3447127,3450126,"chr18",3440000,3450000,"ENST00000790189.1","ENSG00000302876"
"chr18",3448506,3448529,23,"-","chr18","-",3447127,3450126,"chr18",3440000,3450000,"ENST00000790189.1","ENSG00000302876"
"chr18",3449538,3449567,29,"-","chr18","-",3447127,3450126,"chr18",3440000,3450000,"ENST00000790189.1","ENSG00000302876"
"chr18",3449681,3449699,18,"-","chr18","-",3447127,3450126,"chr18",3440000,3450000,"ENST00000790189.1","ENSG00000302876"
"chr18",3449983,3450017,34,"-","chr18","-",3447127,3450126,"chr18",3440000,3450000,"ENST00000790189.1","ENSG00000302876"
"chr18",3449983,3450017,34,"-","chr18","-",3449922,3452921,"chr18",3440000,3450000,"ENST00000790191.1","ENSG00000302876"
"chr18",22169084,22169111,27,"-","chr18","-",22168877,22171876,"chr18",22160000,22170000,"ENST00000780841.1","GATA6-AS1"
"chr18",22169205,22169243,38,"-","chr18","-",22168877,22171876,"chr18",22160000,22170000,"ENST00000780841.1","GATA6-AS1"
"chr18",22169336,22169391,55,"-","chr18","-",22168877,22171876,"chr18",22160000,22170000,"ENST00000780841.1","GATA6-AS1"
"chr18",22169710,22169751,41,"-","chr18","-",22168877,22171876,"chr18",22160000,22170000,"ENST00000780841.1","GATA6-AS1"
"chr18",22169084,22169111,27,"-","chr18","-",22167969,22170968,"chr18",22160000,22170000,"ENST00000583490.1","GATA6-AS1"
"chr18",22169205,22169243,38,"-","chr18","-",22167969,22170968,"chr18",22160000,22170000,"ENST00000583490.1","GATA6-AS1"
"chr18",22169336,22169391,55,"-","chr18","-",22167969,22170968,"chr18",22160000,22170000,"ENST00000583490.1","GATA6-AS1"
"chr18",22169710,22169751,41,"-","chr18","-",22167969,22170968,"chr18",22160000,22170000,"ENST00000583490.1","GATA6-AS1"
"chr18",22169084,22169111,27,"-","chr18","-",22168879,22171878,"chr18",22160000,22170000,"ENST00000650323.1","GATA6-AS1"
"chr18",22169205,22169243,38,"-","chr18","-",22168879,22171878,"chr18",22160000,22170000,"ENST00000650323.1","GATA6-AS1"
"chr18",22169336,22169391,55,"-","chr18","-",22168879,22171878,"chr18",22160000,22170000,"ENST00000650323.1","GATA6-AS1"
"chr18",22169710,22169751,41,"-","chr18","-",22168879,22171878,"chr18",22160000,22170000,"ENST00000650323.1","GATA6-AS1"
"chr18",59899627,59899644,17,"-","chr18","-",59899234,59902233,"chr18",59890000,59900000,"ENST00000848866.1","ENSG00000310295"
"chr18",59899847,59899874,27,"-","chr18","-",59899234,59902233,"chr18",59890000,59900000,"ENST00000848866.1","ENSG00000310295"
"chr20",21396006,21396027,21,"+","chr20","+",21395699,21398698,"chr20",21390000,21410000,"ENST00000660673.2","ENSG00000225280"
"chr20",21396058,21396096,38,"+","chr20","+",21395699,21398698,"chr20",21390000,21410000,"ENST00000660673.2","ENSG00000225280"
"chr20",21396160,21396187,27,"+","chr20","+",21395699,21398698,"chr20",21390000,21410000,"ENST00000660673.2","ENSG00000225280"
"chr20",21397400,21397433,33,"+","chr20","+",21395699,21398698,"chr20",21390000,21410000,"ENST00000660673.2","ENSG00000225280"
"chr20",21397927,21397969,42,"+","chr20","+",21395699,21398698,"chr20",21390000,21410000,"ENST00000660673.2","ENSG00000225280"
"chr20",21396006,21396027,21,"+","chr20","+",21395818,21398817,"chr20",21390000,21410000,"ENST00000552439.6","ENSG00000225280"
"chr20",21396058,21396096,38,"+","chr20","+",21395818,21398817,"chr20",21390000,21410000,"ENST00000552439.6","ENSG00000225280"
"chr20",21396160,21396187,27,"+","chr20","+",21395818,21398817,"chr20",21390000,21410000,"ENST00000552439.6","ENSG00000225280"
"chr20",21397400,21397433,33,"+","chr20","+",21395818,21398817,"chr20",21390000,21410000,"ENST00000552439.6","ENSG00000225280"
"chr20",21397927,21397969,42,"+","chr20","+",21395818,21398817,"chr20",21390000,21410000,"ENST00000552439.6","ENSG00000225280"
"chr20",38723998,38724045,47,"+","chr20","+",38722486,38725485,"chr20",38710000,38730000,"ENST00000217420.2","SLC32A1"
"chr20",38724352,38724388,36,"+","chr20","+",38722486,38725485,"chr20",38710000,38730000,"ENST00000217420.2","SLC32A1"
"chr20",38725020,38725053,33,"+","chr20","+",38722486,38725485,"chr20",38710000,38730000,"ENST00000217420.2","SLC32A1"
"chr20",21396652,21396690,38,"-","chr20","-",21396527,21399526,"chr20",21390000,21410000,"ENST00000351817.5","NKX2-4"
"chr20",21396771,21396803,32,"-","chr20","-",21396527,21399526,"chr20",21390000,21410000,"ENST00000351817.5","NKX2-4"
"chr20",21396821,21396898,77,"-","chr20","-",21396527,21399526,"chr20",21390000,21410000,"ENST00000351817.5","NKX2-4"
"chr20",21396920,21396951,31,"-","chr20","-",21396527,21399526,"chr20",21390000,21410000,"ENST00000351817.5","NKX2-4"
"chr20",21397260,21397286,26,"-","chr20","-",21396527,21399526,"chr20",21390000,21410000,"ENST00000351817.5","NKX2-4"
"chr20",38723553,38723590,37,"-","chr20","-",38723134,38726133,"chr20",38710000,38730000,"ENST00000780561.1","ENSG00000301653"
"chr20",38724061,38724084,23,"-","chr20","-",38723134,38726133,"chr20",38710000,38730000,"ENST00000780561.1","ENSG00000301653"
"chr20",38724150,38724181,31,"-","chr20","-",38723134,38726133,"chr20",38710000,38730000,"ENST00000780561.1","ENSG00000301653"
"chr20",38724194,38724248,54,"-","chr20","-",38723134,38726133,"chr20",38710000,38730000,"ENST00000780561.1","ENSG00000301653"
"chr20",38724249,38724343,94,"-","chr20","-",38723134,38726133,"chr20",38710000,38730000,"ENST00000780561.1","ENSG00000301653"
"chr20",38724441,38724472,31,"-","chr20","-",38723134,38726133,"chr20",38710000,38730000,"ENST00000780561.1","ENSG00000301653"
"chr20",38724644,38724686,42,"-","chr20","-",38723134,38726133,"chr20",38710000,38730000,"ENST00000780561.1","ENSG00000301653"
"chr20",38725138,38725183,45,"-","chr20","-",38723134,38726133,"chr20",38710000,38730000,"ENST00000780561.1","ENSG00000301653"
"chr20",38725212,38725262,50,"-","chr20","-",38723134,38726133,"chr20",38710000,38730000,"ENST00000780561.1","ENSG00000301653"
"chr20",38725290,38725316,26,"-","chr20","-",38723134,38726133,"chr20",38710000,38730000,"ENST00000780561.1","ENSG00000301653"
"chr20",38726028,38726058,30,"-","chr20","-",38723134,38726133,"chr20",38710000,38730000,"ENST00000780561.1","ENSG00000301653"
"chr20",38723040,38723060,20,"-","chr20","-",38723015,38726014,"chr20",38710000,38730000,"ENST00000780563.1","ENSG00000301653"
"chr20",38723553,38723590,37,"-","chr20","-",38723015,38726014,"chr20",38710000,38730000,"ENST00000780563.1","ENSG00000301653"
"chr20",38724061,38724084,23,"-","chr20","-",38723015,38726014,"chr20",38710000,38730000,"ENST00000780563.1","ENSG00000301653"
